student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec,cluster_label,length_class_enc
S056,62,S056_062.wav,S056_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,පැය අටකට පසු ඔවුන්ට පියාපත් සලා සලන හඬන් කැසුනි.,0.375,0.2,1,1,long,5.547,4.768,1,0.256,0.1637,0.003821,7.341,2,1
S056,63,S056_063.wav,S056_063_mel.npy,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රම තියෙනවා,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ප්‍රමයක් තියනව.,0.2857,0.15,1,1,long,4.203,3.712,0,0.0,0.1326,0.002816,10.776,2,1
S056,64,S056_064.wav,S056_064_mel.npy,ඔබට දින හතරක් දෙමි,ඔබට දින හතරක් දෙමි,0.0,0.0,0,0,short,2.603,1.696,0,0.0,0.1103,0.006772,8.844,2,0
S056,65,S056_065.wav,S056_065_mel.npy,ඇදුරුතුමා බෙහෙවින් සතුටට පත් විය,ඇතුරුතුමා බැවින් වෙහවින් සතුරටපත් විය.,0.8,0.3214,1,2,short,4.288,3.456,0,0.0,0.1116,0.007818,8.102,2,0
S056,66,S056_066.wav,S056_066_mel.npy,ඔබට පේන්නේ කුමක්දැයි මම ඇසුවෙමි,ඔබට පේන්නෙ කුමක් දැයි මම හැසුවෙමි.,0.8,0.1111,1,2,short,3.2,2.688,0,0.0,0.1349,0.00336,10.045,2,0
S056,67,S056_067.wav,S056_067_mel.npy,මෙතැන තමයි හොඳම තැන,මෙත් තැන තමයි හොතම තැන,0.75,0.1875,1,2,short,1.92,1.824,0,0.0,0.1105,0.004013,8.772,2,0
S056,68,S056_068.wav,S056_068_mel.npy,ඇය කාචය සකස් කර නැවත බැලූවාය,ඇය කාචය සකස් කර නැවත බැලුවා.,0.1667,0.087,0,1,long,3.883,2.88,1,0.192,0.1524,0.003689,7.986,2,1
S057,1,S057_001.wav,S057_001_mel.npy,යාළුවෝ හැමදෙනාම නිදහස් උත්සවය බැලුවා,යාළුවෝ හැම දෙනාව නිදා සුස සොය බැලුවා,1.0,0.2188,1,2,short,4.395,3.723,1,0.288,0.1257,0.005096,8.596,2,0
S057,2,S057_002.wav,S057_002_mel.npy,කවිඳු යාළුවොත් එක්ක මිදුලේ සෙල්ලම් කරමින් සිටියා,අවිදු යාළුවොත් එක මුදුලේ සෙල්ලං කරමින් සිතියා,0.7143,0.1905,1,2,long,3.883,3.52,1,0.256,0.1064,0.002966,11.932,2,1
S057,3,S057_003.wav,S057_003_mel.npy,අපේ රටේ නිදහස් උත්සවය,අපේ රටේ නිදාත් වසාවය,0.5,0.3333,1,2,short,2.624,2.016,0,0.0,0.1139,0.007664,8.929,2,0
S057,4,S057_004.wav,S057_004_mel.npy,මම කෝෂය ඇතුලේ සති දෙකක් විතර හිටියා,පම කෝෂය ඇතුළේ සති දෙක කෙතරක් කිටියා.,0.5714,0.2414,1,2,long,3.221,3.072,0,0.0,0.1142,0.003009,9.44,2,1
S057,5,S057_005.wav,S057_005_mel.npy,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ.,0.0,0.0,0,0,short,3.093,2.592,0,0.0,0.0978,0.008341,11.188,2,0
S057,6,S057_006.wav,S057_006_mel.npy,මුහුද හරිම ලස්සනයි,මුහුද හරි වලාසනයි,0.6667,0.1875,1,2,short,1.984,1.6,0,0.0,0.1063,0.006453,10.0,2,0
S057,7,S057_007.wav,S057_007_mel.npy,හැමෝම එකට අත් අල්ලා ගන්න,හැමෝම එකට අක්ල්ල ගන්න,0.4,0.15,1,1,short,3.2,2.304,1,0.384,0.105,0.004028,8.681,2,0
S057,8,S057_008.wav,S057_008_mel.npy,මම එහෙනම් නාගෙන එන්නම්,කමෙහෙනම් නාගෙනෙන්නම්,1.0,0.1579,1,2,short,2.837,2.048,0,0.0,0.0955,0.00474,9.277,2,0
S057,9,S057_009.wav,S057_009_mel.npy,අපි අද පොල් කැඩුවා,අපි අද කොල් කැඩුව,0.5,0.1333,1,2,short,2.091,1.664,0,0.0,0.0909,0.003499,9.014,2,0
S057,10,S057_010.wav,S057_010_mel.npy,"ඇයි හිනා වෙන්නේ, මට රජ වෙන්න බැරිද",එයි හිනා එන්නේ මොට රදවෙන්න වැරිද?,0.8571,0.2222,1,2,long,3.563,2.848,1,0.384,0.0934,0.004973,9.831,2,1
S057,11,S057_011.wav,S057_011_mel.npy,දුව සටහන් පොතේ මොනවාද ලියා ගත්තේ,දුව සටාන් පොතේ මොනාද ලියල්කත්තේ,0.6667,0.1852,1,2,long,3.84,2.88,0,0.0,0.0983,0.003058,9.375,2,1
S057,12,S057_012.wav,S057_012_mel.npy,ඉතින් මෙච්චර පරක්කු වුනේ ඇයි,ඉතින් මෙචර පරක්වුණයැයි,0.8,0.25,1,2,short,2.56,2.144,0,0.0,0.1145,0.00396,11.194,2,0
S057,13,S057_013.wav,S057_013_mel.npy,දවසක් අම්මා අශ්ව පැටියාගෙන් උදව්වක් ඉල්ලුවා,දවසක් අමා අශ්‍ය පැටියෙක් පුදව්වක් කිල්වා,0.8333,0.3421,1,2,long,3.947,3.307,1,0.352,0.1251,0.006355,11.492,2,1
S057,14,S057_014.wav,S057_014_mel.npy,ඔය ගඟ හරි ගැඹුරුයි,ඔය ගග හරිමු කැබුරුයි,0.75,0.3333,1,2,short,2.091,1.92,0,0.0,0.0794,0.007041,7.812,2,0
S057,15,S057_015.wav,S057_015_mel.npy,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා අම්මා පුදුම වුනා,අශ්ව පැටියා ඉක්පණිම ගෙදර එනවා දැකල අමා කුදුම විනා.,0.5556,0.1778,1,2,long,4.565,4.256,0,0.0,0.1113,0.003332,10.573,2,1
S057,16,S057_016.wav,S057_016_mel.npy,"සිටුතුමනි, අපට අනුකම්පා කරනු මැනවි",සිතු තුමනි අපට අනුකම්පා කරනු මෙනවි.,0.6,0.069,0,2,short,3.925,3.52,0,0.0,0.109,0.002866,8.523,2,0
S057,17,S057_017.wav,S057_017_mel.npy,බරෙන් වැඩි වන්නේ ගසක මුල කොටසද,බරෙන් වැඩි වන්නේ ගසක මුල් කොටසද,0.1667,0.04,0,1,long,4.459,3.488,2,0.288,0.0948,0.003755,7.167,2,1
S057,18,S057_018.wav,S057_018_mel.npy,රයිට් සහෝදරයන්ගේ පියා ඔවුන් පුංචිකාලයේ දී කඩදාසි සහ රබර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය,රෛච් චහවදරාගේ පියා උන්ට පුංචි කාලයේදී කඩදාසේ රහා රබර් පටිවලින් සෙල්ලම් අහසයන්ත් තනා දුන්නා.,0.6667,0.2716,1,2,long,10.816,8.608,4,0.4,0.1112,0.004148,9.41,2,1
S057,19,S057_019.wav,S057_019_mel.npy,පසු කලෙක ඔවුහු බයිසිකල් වැඩ වැඩපොළක් ඇරඹූහ,පසු කාලයෙක ඔවුහු බයිස්කල් වැඩපොලක් කැරබූහ.,0.5714,0.25,1,2,long,5.056,3.904,2,0.352,0.0988,0.004176,9.221,2,1
S057,20,S057_020.wav,S057_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,දැන් හැමෝම වාඩි වෙන්ම,0.6667,0.0556,0,2,short,2.155,1.867,0,0.0,0.1183,0.00262,9.643,2,0
S057,21,S057_021.wav,S057_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,අපි ඊලගර දව දවසේ තවත් සෙල්ලමක් කරමු,0.3333,0.1538,1,1,long,4.672,4.064,0,0.0,0.1421,0.002052,6.398,2,1
S057,22,S057_022.wav,S057_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,මෙම සිහිම අප හින්දේදී දක්න සිහිම නම් නොවේ,0.6667,0.1818,1,2,long,6.016,4.576,2,0.432,0.1239,0.007698,7.212,2,1
S057,23,S057_023.wav,S057_023_mel.npy,ඇගේ ගම ගිංතොට ය,ඇගේ ගම කිගින් තොටය,0.5,0.3333,1,2,short,4.736,3.2,2,0.432,0.1136,0.00507,3.75,2,0
S057,24,S057_024.wav,S057_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුණිති දරිය අපේ ඇගේ ප්‍රියතම වැඩිට්‍ය නැවදයා ගැන පසු කාලයම එසේ කීවාය.,0.5,0.3091,1,2,long,9.92,7.744,3,0.597,0.121,0.003112,7.102,2,1
S057,25,S057_025.wav,S057_025_mel.npy,පින්තූර මගින් කතා කීම ඈත කාලයේ සිට පැවත එන ක්‍රමයකි,පින්තූර මගින් කතා කිරිකීම ඈත කාලය සිට පැවිතියෙ එන්න ප්‍රමයකි.,0.5,0.2857,1,2,long,8.085,6.261,3,0.533,0.1216,0.004408,6.708,2,1
S057,26,S057_026.wav,S057_026_mel.npy,මකුළුවා තණ බිස්සේ හැංගුනා,මකළුවා තන කිස්තේ පුණා.,0.75,0.3182,1,2,short,3.499,2.048,1,0.864,0.1042,0.004037,10.742,2,0
S057,27,S057_027.wav,S057_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එළේ ලස්සන කෑල්ලමෙක් එදෙන ඉටියා,0.8333,0.4412,2,2,long,3.669,2.816,1,0.352,0.1171,0.003657,12.074,2,1
S057,28,S057_028.wav,S057_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,අතරමකදී ඉතාම භයානක දෙයක් සිදුනා,0.4,0.1034,1,1,short,3.456,3.008,0,0.0,0.1063,0.003604,9.641,2,0
S057,29,S057_029.wav,S057_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,තර්පයා මහ විශාලක් හට ඈරියාට,1.0,0.3043,1,2,short,3.221,2.485,1,0.448,0.1154,0.004329,9.254,2,0
S057,30,S057_030.wav,S057_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,එකක් කිතරා බලට්නොක්,1.0,0.4118,2,2,short,2.027,1.696,0,0.0,0.0919,0.00429,10.024,2,0
S057,31,S057_031.wav,S057_031_mel.npy,තනියෙන් ලියන්න,සනියෙන්ම ලියන්නම්,1.0,0.3077,1,2,short,1.664,1.312,0,0.0,0.0863,0.004701,9.909,2,0
S057,32,S057_032.wav,S057_032_mel.npy,පස්වැනි ගුණාංගය,පස්ලන ගුණාන්නේ,1.0,0.5,2,2,short,2.005,1.376,0,0.0,0.1317,0.00368,10.174,2,0
S057,33,S057_033.wav,S057_033_mel.npy,බරණැස් නුවර සිටුවරයෙක් වාසය කළේය,බරුණැස් මොන සිටුවරෙක් වාසය කළේ ය.,1.0,0.2143,1,2,short,3.179,2.624,0,0.0,0.0978,0.004161,10.671,2,0
S057,34,S057_034.wav,S057_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,මවෑයක දූම සිටුතුම නිමෙස කිල්කරු දුන්නේ,1.0,0.6667,2,2,short,4.501,3.616,1,0.224,0.1196,0.003525,7.467,2,0
S057,35,S057_035.wav,S057_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තේරවෙලි වර්ග කිහිපත් තිබේ.,0.5,0.1304,1,2,short,2.368,2.208,0,0.0,0.1085,0.010086,10.417,2,0
S057,36,S057_036.wav,S057_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපෙල් ලිසීයා කතම්දර ගීමට සමතෙකි,0.8,0.3043,1,2,short,3.221,2.816,0,0.0,0.1223,0.00346,8.168,2,0
S057,37,S057_037.wav,S057_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,මේ අය අතරමග දී අම්බලමක නතර වුණා,0.3333,0.0,0,1,long,7.253,5.237,3,0.405,0.1163,0.003937,4.773,2,1
S057,38,S057_038.wav,S057_038_mel.npy,හරි අපූරු කතාවක්,අරි අපුරු කතාවක්,0.6667,0.1429,1,2,short,1.365,1.28,0,0.0,0.0876,0.007125,10.938,2,0
S057,39,S057_039.wav,S057_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කටුස්සගෙ කරේ රතක් පගෙම,0.8,0.5,2,2,short,2.624,2.08,1,0.48,0.1081,0.006363,14.423,2,0
S057,40,S057_040.wav,S057_040_mel.npy,මුල් ගුරුතුමා කීවේය,මුල් පුරුතුනා කීවේය.,0.3333,0.1176,1,1,short,2.155,1.739,0,0.0,0.0835,0.006803,9.777,2,0
S057,41,S057_041.wav,S057_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද මුස්ටකාලය පම්පියක් කරමු,0.5,0.2273,1,2,short,2.261,2.048,0,0.0,0.0865,0.006414,10.742,2,0
S057,42,S057_042.wav,S057_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල් පරයක ඇලි ජීවත් වුණයු,0.8,0.1739,1,2,short,4.565,3.456,1,0.576,0.0863,0.002622,6.655,2,0
S057,43,S057_043.wav,S057_043_mel.npy,බෙලි කටුව කතා කරයි,බෙනිකඩුව කතාකරයි,1.0,0.1333,1,2,short,2.069,1.728,0,0.0,0.0982,0.004867,8.681,2,0
S057,44,S057_044.wav,S057_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සතියන්තේ නිමාඩුව පිංදුරා ගෙදර ගියා ම්,1.0,0.3333,1,2,long,3.605,3.253,1,0.352,0.1001,0.006281,9.221,2,1
S057,45,S057_045.wav,S057_045_mel.npy,මොනවාද ඒවායේ නම්,මොනුවද එවා වේ නම්,1.0,0.2857,1,2,short,1.92,1.536,0,0.0,0.0919,0.005579,9.115,2,0
S057,46,S057_046.wav,S057_046_mel.npy,නංගි උත්තර දුන්නා,නංගි උත්තර දුන්නා පොත්,0.3333,0.2667,1,1,short,2.027,1.355,0,0.0,0.0973,0.00516,11.073,2,0
S057,47,S057_047.wav,S057_047_mel.npy,පාර කියන අත්තම්මා,පාර කියන් අත්තම්මා,0.3333,0.0667,0,1,short,1.685,1.408,0,0.0,0.1105,0.008334,10.653,2,0
S057,48,S057_048.wav,S057_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,අයගේ කැපවීම පුදුමාකාරය,0.3333,0.05,0,1,short,3.605,2.592,1,0.32,0.0962,0.008446,7.716,2,0
S057,49,S057_049.wav,S057_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,ඉනිසාගේ පරය යුකම නිසා ශේවය කිරීමක්,1.0,0.3333,1,2,long,4.523,3.68,1,0.16,0.1193,0.006774,8.967,2,1
S057,50,S057_050.wav,S057_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි මේ වන පැය දොළහක් වැඩ කරැ. මෙය දොළහක් පිවේක ගත්තා.,0.3333,0.1628,1,1,long,8.107,4.8,3,0.928,0.093,0.006173,8.958,2,1
S057,51,S057_051.wav,S057_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අපි කවුරුත් පුදවයට පත් කරෙමින් නෑට පනාවස්,0.8571,0.2812,1,2,long,3.371,3.275,0,0.0,0.1146,0.003301,9.772,2,1
S057,52,S057_052.wav,S057_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,දා සුඛන්දාත් කුත්ෂයෝ අපතේ සහෝදරාවය,1.0,0.4839,2,2,short,2.944,2.752,0,0.0,0.1396,0.004245,11.265,2,0
S057,53,S057_053.wav,S057_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගංගාවෝ අපතේ සහැදොරයවා වැති,0.75,0.4091,2,2,short,2.987,2.496,0,0.0,0.1104,0.007227,8.814,2,0
