child_id,annotation_id,spacing_std,baseline_std,local_baseline_drift,avg_slant,avg_size_variation,curve_smoothness,loop_roundness,stroke_continuity,stroke_thickness_consistency,density_distribution,character_shape_consistency,character_proportion_variation,upper_lower_balance,character_spacing_variation,word_spacing_variation,contrast_score,blur_score,ink_density,text_visibility_score,word_detection_ratio,spacing_score,alignment_score,slant_score,size_score,curve_score,loop_score,continuity_score,thickness_score,density_score,shape_score,proportion_score,balance_score,character_spacing_score,contrast_quality_score,blur_quality_score,ink_density_score,text_visibility_quality_score,word_detection_score,overall_score,label,teacher_spacing_rating,teacher_alignment_rating,teacher_size_rating,teacher_slant_rating,teacher_curve_rating,teacher_loop_rating,teacher_stroke_continuity_rating,teacher_shape_rating,teacher_proportion_rating,teacher_structural_balance_rating,teacher_character_spacing_rating,teacher_stroke_thickness_rating,teacher_density_rating,teacher_legibility_rating,teacher_overall_rating,teacher_overall_label,teacher_vs_system_score_difference
907,SIN-ANN-0907,0.496712,0.560519,57.684426,7.868505,0.672929,0.092789,0.264335,0.367924,0.679543,1094.219127,0.548102,0.425522,0.565246,0.396853,0.511964,28.444582,343.541712,17.204613,113.000603,34.053911,3,1,5,1,2,1,1,2,1,2,2,3,3,2,5,5,5,5,2.61,Below Average,2,3,4,3,4,3,2,4,3,3,3,2,2,2,3.08,Average,0.47
908,SIN-ANN-0908,0.524804,0.506453,84.961362,16.492041,1.364188,0.163777,0.177856,0.439426,0.863616,1074.293605,0.385856,0.508262,0.537588,0.582138,0.519221,14.610387,457.859569,29.872368,57.407187,23.976076,2,1,4,1,1,1,2,1,1,1,2,2,1,1,5,5,3,5,2.06,Below Average,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1.31,Poor,-0.75
909,SIN-ANN-0909,0.638911,0.503702,82.600225,10.226725,0.77101,0.143229,0.265792,0.563655,0.527821,1099.028709,0.720449,0.518966,0.604392,0.456242,0.527443,23.868646,399.397292,37.975534,90.900451,1.176936,2,1,5,1,1,1,3,2,1,4,2,3,2,1,5,5,5,2,2.46,Below Average,2,3,4,2,3,2,3,3,3,3,3,4,2,3,2.85,Average,0.39
910,SIN-ANN-0910,0.327277,0.199265,27.99203,10.690854,0.605447,0.118652,0.248498,0.659286,0.468763,401.756049,0.781025,0.433778,0.676923,0.215532,0.303761,30.796623,473.400908,35.300637,107.572037,13.759594,4,3,5,2,1,1,3,3,2,4,2,3,4,2,5,5,5,5,3.26,Average,4,4,4,3,4,2,3,5,3,3,4,5,4,4,3.5,Good,0.24
911,SIN-ANN-0911,0.463114,0.656511,105.537886,12.573252,1.230865,0.176871,0.235184,0.350116,0.740157,875.086098,0.432968,0.514487,0.515917,0.554616,0.454425,24.679064,245.461804,2,111.113054,23.240667,3,1,4,1,1,1,1,1,1,2,2,2,1,1,5,3,5,5,2.15,Below Average,2,2,2,1,2,2,2,1,2,2,2,2,3,2,1.69,Below Average,-0.46
912,SIN-ANN-0912,0.66033,0.271775,69.394999,14.964083,0.605284,0.097308,0.449217,0.674785,0.441994,1096.012802,0.521651,0.460223,0.447264,0.716085,0.748625,31.634057,519.641169,25.384193,53.826298,24.312797,2,3,4,2,2,2,3,3,1,2,2,2,1,2,5,5,3,5,2.66,Below Average,2,4,4,3,3,4,4,3,3,3,2,4,2,3,3.18,Average,0.52
913,SIN-ANN-0913,0.706836,0.579452,96.587028,12.668873,1.624435,0.163799,0.184019,0.346202,0.578391,1002.412275,0.490085,0.549439,0.595761,0.672302,0.723421,42.272627,30,18.822978,106.3665,10.071568,1,1,4,1,1,1,1,2,1,2,1,3,1,3,1,5,5,5,2.02,Below Average,2,2,1,2,1,2,1,2,2,3,1,3,3,3,1.94,Below Average,-0.08
914,SIN-ANN-0914,0.59284,0.722414,113.04316,15.42027,1.253557,0.160055,0.323174,0.2107,0.812786,1112.802994,0.473139,0.697021,0.515505,0.569574,0.613294,16.625784,271.50742,19.19891,91.01256,14.775705,2,1,4,1,1,2,1,1,1,2,1,2,1,1,5,5,5,5,2.14,Below Average,2,2,2,3,2,3,1,2,1,2,2,1,2,2,2.3,Below Average,0.16
915,SIN-ANN-0915,0.374754,0.676126,85.43337,11.499032,0.812935,0.165059,0.335386,0.286701,0.683086,997.058907,0.567848,0.651365,0.435686,0.714519,0.42907,23.831456,142.503828,45.720253,36.239691,7.537554,3,1,5,1,1,2,1,2,1,3,1,2,1,1,4,5,2,5,2.26,Below Average,2,2,3,3,2,2,1,2,2,3,1,2,2,2,2,Below Average,-0.26
916,SIN-ANN-0916,0,0.308911,57.830756,4.11449,0.287925,0.088195,0.487257,0.871108,0.529666,757.419682,0.852217,0.437916,0.562491,0.160324,0.02,29.543588,576.649354,17.447891,140.280553,37.385401,5,2,5,4,2,3,5,2,1,5,2,3,4,2,5,5,5,5,3.63,Good,5,4,5,5,4,5,5,5,3,3,5,4,4,4,4.02,Good,0.39
917,SIN-ANN-0917,0.506123,0.406751,28.149161,6.176556,0.582768,0.075199,0.393821,0.874161,0.494534,659.197252,0.868777,0.339767,0.843362,0.263959,0.46895,24.654214,599.009543,29.532317,143.002218,2.3262,2,2,5,2,2,2,5,3,1,5,3,4,3,1,5,5,5,3,3.12,Average,3,4,4,5,4,4,5,5,4,4,4,4,4,4,4.49,Good,1.37
918,SIN-ANN-0918,0.482658,0.381777,51.995107,3.493349,0.783796,0.091509,0.192727,0.445334,0.377282,327.503548,0.631936,0.47745,0.494713,0.266333,0.416779,11.626652,662.216397,36.267138,76.781552,31.512119,3,2,5,1,2,1,2,3,3,3,2,2,3,1,5,5,4,5,2.81,Average,2,4,4,5,4,3,3,3,3,3,5,4,4,3,3.26,Average,0.45
919,SIN-ANN-0919,0.264756,0.347013,0,11.840496,0.623995,0.103838,0.393127,0.833197,0.626287,668.913926,0.684211,0.182461,0.489702,0.32922,0.312459,31.310919,30,6.927894,47.134159,1.155241,4,2,5,2,1,2,4,2,1,3,4,2,3,2,1,5,2,2,2.72,Average,4,4,4,4,4,4,5,3,5,3,4,3,5,5,4.13,Good,1.41
920,SIN-ANN-0920,0.818532,0.705106,76.264876,10.073774,1.114815,0.21922,0.231547,0.563669,0.67768,1282.422648,0.420158,0.583437,0.436512,0.699875,0.87233,12.744004,52.045173,5.704622,44.50834,2.230425,1,1,5,1,1,1,3,2,1,2,1,2,1,1,2,5,2,3,1.92,Below Average,1,2,2,2,1,2,3,2,2,2,2,3,2,2,2,Below Average,0.08
921,SIN-ANN-0921,0.493389,0.488147,130.267982,11.863855,0.714738,0.109192,0.3339,0.526209,0.589983,507.983421,0.576862,0.355624,0.702333,0.602191,0.469706,21.958012,474.352833,20.32038,75.842056,34.88147,3,1,5,1,1,2,2,2,1,3,3,4,1,1,5,5,4,5,2.63,Below Average,3,3,3,2,4,3,3,3,4,3,2,3,2,2,2.78,Average,0.15
922,SIN-ANN-0922,0.440722,0.441901,101.816485,12.679357,1.766741,0.163499,0.42235,0.612402,0.462208,734.342324,0.660991,0.556098,0.485509,0.472679,0.574384,22.761471,88.173807,30.195967,123.988643,37.247395,3,2,4,1,1,2,3,3,1,3,1,2,2,1,2,5,5,5,2.5,Below Average,2,3,2,3,2,3,3,3,3,2,3,4,3,2,2.59,Average,0.09
923,SIN-ANN-0923,0.535063,0.232104,50.564861,12.711175,0.484362,0.110121,0.297395,0.526557,0.368446,276.760838,0.856607,0.136636,0.795966,0.472566,0.511918,24.781228,236.159358,11.562904,110.807034,13.007304,2,3,4,2,1,1,2,3,3,5,5,4,2,1,5,5,5,5,3.1,Average,3,4,5,4,3,4,4,4,5,5,3,4,5,4,4.18,Good,1.08
924,SIN-ANN-0924,0.10371,0.515165,75.046224,4.222718,0.448633,0.16082,0.272212,0.698855,0.41712,285.072113,0.774578,0.291252,0.87074,0.348829,0.069025,29.66596,297.646548,5.00491,70.827678,13.173113,5,1,5,3,1,1,3,3,3,4,3,5,3,2,5,5,4,5,3.37,Average,5,3,4,4,3,3,4,4,4,5,3,4,5,4,3.7,Good,0.33
925,SIN-ANN-0925,0.751381,0.691518,117.985571,5.846231,0.937421,0.173433,0.154117,0.382625,0.739171,1165.495427,0.285066,0.733861,0.332024,0.607536,0.763199,19.393259,204.788816,24.107118,123.530369,28.399944,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1.99,Below Average,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1.26,Poor,-0.73
926,SIN-ANN-0926,0.543483,0.542359,124.982848,17.352006,1.186672,0.164953,0.178835,0.700578,0.866307,1041.797154,0.326317,0.555761,0.297378,0.453548,0.592204,18.828371,309.825591,24.864998,69.993427,37.48923,2,1,4,1,1,1,4,1,1,1,1,1,2,1,5,5,4,5,2.15,Below Average,2,3,3,1,2,2,3,1,2,2,2,2,2,2,2.14,Below Average,-0.01
927,SIN-ANN-0927,0.624028,0.58449,104.792357,8.320488,1.311513,0.136024,0.358498,0.542748,0.555404,636.653552,0.749399,0.500421,0.467752,0.472376,0.660069,19.273684,437.853825,2,105.136588,23.092009,2,1,5,1,1,2,2,2,1,4,2,2,2,1,5,3,5,5,2.45,Below Average,3,2,2,4,3,3,3,3,2,3,3,3,4,3,3.02,Average,0.57
928,SIN-ANN-0928,0.82398,0.557004,134.183062,14.998631,1.211324,0.16946,0.24489,0.431661,0.857274,977.844844,0.263991,0.654284,0.331593,0.679922,0.772746,21.302815,104.293575,22.809735,140.005951,26.385876,1,1,4,1,1,1,2,1,1,1,1,1,1,1,3,5,5,5,1.87,Poor,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1.34,Poor,-0.53
929,SIN-ANN-0929,0.507177,0.449392,2.449898,7.533684,0.549675,0.10729,0.312933,0.70367,0.507851,486.172815,0.579827,0.430772,0.772445,0.152894,0.51482,18.034357,49.916595,9.104221,42.138309,2.870803,2,2,5,2,1,2,4,2,2,3,2,4,4,1,1,5,2,4,2.68,Below Average,3,4,5,4,4,3,5,3,3,4,5,3,4,4,3.66,Good,0.98
930,SIN-ANN-0930,0.658441,0.635228,91.319635,8.872948,0.776774,0.099841,0.302932,0.662577,0.578324,827.658318,0.773458,0.563375,0.70164,0.511652,0.691944,22.66425,233.608242,16.977754,58.982892,31.766902,2,1,5,1,2,2,3,2,1,4,1,4,2,1,5,5,3,5,2.6,Below Average,2,2,4,4,3,3,4,4,2,4,3,3,3,2,3.13,Average,0.53
931,SIN-ANN-0931,0.215684,0.403018,30.248857,5.852612,1.538513,0.110647,0.254758,0.483152,0.612223,714.24972,0.772958,0.252442,0.686359,0.558084,0.145382,20.444663,384.594691,2,128.172664,32.78377,4,2,5,1,1,1,2,2,1,4,3,3,1,1,5,3,5,5,2.71,Average,5,3,2,4,3,2,2,4,5,4,2,3,3,2,2.85,Average,0.14
932,SIN-ANN-0932,0.831355,0.878753,156.838779,14.323903,1.680203,0.168469,0.230282,0.459406,0.801596,1110.844906,0.3095,0.59672,0.311379,0.644067,0.812126,37.431624,425.119502,17.457837,127.161465,38.296348,1,1,4,1,1,1,2,1,1,1,1,1,1,3,5,5,5,5,2.03,Below Average,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1.49,Poor,-0.54
933,SIN-ANN-0933,0.182646,0.291326,57.121516,2.097615,0.368143,0.088341,0.547231,0.813448,0.319595,640.523163,0.890678,0.13069,0.829354,0.15619,0.162421,19.938664,459.914241,31.804641,103.569632,10.795002,5,3,5,3,2,3,4,4,1,5,5,4,4,1,5,5,5,5,3.84,Good,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4.98,Very Good,1.14
934,SIN-ANN-0934,0.82228,0.526616,121.778109,16.358339,1.73729,0.199014,0.161166,0.354019,0.789714,1528.831093,0.287619,0.536828,0.348614,0.672414,0.767282,20.279531,324.450068,20.616199,148.167198,36.408483,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1.9,Below Average,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Poor,-0.9
935,SIN-ANN-0935,0.382128,0.326756,61.564804,7.514119,0.52528,0.120992,0.483025,0.552861,0.510883,60.842687,0.629767,0.238271,0.700707,0.369318,0.458258,27.936748,516.384019,23.203719,98.323935,35.916896,3,2,5,2,1,3,3,2,5,3,4,4,3,2,5,5,5,5,3.33,Average,3,4,4,4,4,5,3,4,5,4,3,4,5,3,3.88,Good,0.55
936,SIN-ANN-0936,0.084704,0.111729,37.209034,1.544262,0.734885,0.064099,0.489068,0.732117,0.415927,373.395165,0.98,0.272674,0.902595,0.37112,0.137379,14.174065,103.136036,4.842247,22.776764,0,5,4,5,1,3,3,4,3,2,5,3,5,3,1,3,5,1,1,3.3,Average,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Very Good,1.7
937,SIN-ANN-0937,0.230892,0.382846,78.076699,10.773091,0.515858,0.146364,0.275556,0.505539,0.427201,965.829995,0.564572,0.474236,0.494225,0.60244,0.223301,19.097387,9.069239,6.346294,19.631016,4.097349,4,2,5,2,1,1,2,3,1,3,2,2,1,1,1,5,1,5,2.46,Below Average,4,3,4,3,2,3,3,3,3,2,2,3,3,3,2.8,Average,0.34
938,SIN-ANN-0938,0.205634,0.018366,34.549817,3.856484,0.409418,0.09267,0.484987,0.685772,0.3555,863.512208,0.861027,0.263295,0.742966,0.437753,0.131083,24.743515,579.052051,32.771375,89.845958,38.16139,4,5,5,3,2,3,3,3,1,5,3,4,2,1,5,5,5,5,3.63,Good,4,5,5,5,4,5,5,5,5,4,4,5,4,5,4.58,Very Good,0.95
939,SIN-ANN-0939,0.488501,0.493641,73.778666,8.257051,1.67544,0.093712,0.461538,0.603904,0.493938,445.69666,0.512906,0.444443,0.590029,0.567222,0.548033,16.054533,484.875755,7.161025,154.119537,28.952755,3,1,5,1,2,3,3,3,2,2,2,3,1,1,5,5,5,5,2.77,Average,3,3,3,4,3,4,4,3,5,2,3,4,4,4,3.49,Average,0.72
940,SIN-ANN-0940,0.304121,0.50068,124.350175,6.859041,0.966899,0.188327,0.393692,0.382042,0.559062,630.107189,0.468867,0.399779,0.519834,0.402211,0.325689,33.537904,30,22.186264,99.480533,19.25838,4,1,5,1,1,2,1,2,1,2,2,2,2,2,1,5,5,5,2.43,Below Average,4,3,3,4,2,3,2,3,4,3,3,3,3,4,3.17,Average,0.74
941,SIN-ANN-0941,0.232031,0,10.933926,9.12433,0.799249,0.092953,0.543318,0.828004,0.415249,406.828762,0.826414,0.369166,0.916637,0.188992,0.138956,37.772881,415.942988,37.606757,70.12318,36.065737,4,5,5,1,2,3,4,3,2,4,3,5,4,3,5,5,4,5,3.69,Good,5,5,5,4,5,5,5,5,4,5,5,4,5,4,4.76,Very Good,1.07
942,SIN-ANN-0942,0.287619,0.427558,101.040209,9.22492,1.324342,0.175712,0.061075,0.516144,0.833053,1147.179307,0.597132,0.550715,0.410235,0.435727,0.273462,29.510581,353.338598,2,68.511463,30.440119,4,2,5,1,1,1,2,1,1,3,1,2,2,2,5,3,4,5,2.51,Below Average,3,2,1,3,2,1,2,2,2,2,2,2,1,3,1.87,Below Average,-0.64
943,SIN-ANN-0943,0.378845,0.433805,57.644313,12.432054,0.970769,0.111876,0.270661,0.62055,0.496284,956.140943,0.610365,0.622985,0.748708,0.496933,0.360747,25.438302,383.533882,7.320908,125.973747,23.257906,3,2,4,1,1,1,3,3,1,3,1,4,2,2,5,5,5,5,2.71,Average,3,3,4,3,3,3,4,2,2,4,3,3,2,3,2.89,Average,0.18
944,SIN-ANN-0944,0.103225,0.253571,76.520457,10.45893,0.356853,0.09209,0.430815,0.698239,0.318009,278.625224,0.71903,0.56452,0.83774,0.3792,0.129008,26.003196,353.07776,7.842973,62.521573,28.378094,5,3,5,3,2,2,3,4,3,4,1,4,3,2,5,5,3,5,3.5,Good,5,5,5,4,5,3,5,4,3,5,4,5,5,5,4.5,Very Good,1
945,SIN-ANN-0945,0.300905,0.399836,92.072425,10.424649,0.801615,0.177241,0.347429,0.546828,0.389887,924.461664,0.61932,0.355633,0.507888,0.322013,0.286138,37.400567,599.085399,29.785968,128.406628,0.2,4,2,5,1,1,2,2,3,1,3,3,2,3,3,5,5,5,1,2.81,Average,3,3,4,3,2,3,3,3,3,3,4,5,2,4,3.36,Average,0.55
946,SIN-ANN-0946,0.277861,0.152232,72.653649,7.888651,0.676355,0.135299,0.367101,0.597897,0.304666,564.117594,0.796571,0.324972,0.892099,0.419857,0.243758,20.251299,149.040641,7.33535,126.303279,25.267426,4,4,5,1,1,2,3,4,1,4,3,5,2,1,4,5,5,5,3.27,Average,3,4,3,4,4,3,3,4,4,5,3,5,4,3,3.65,Good,0.38
947,SIN-ANN-0947,0.558837,0.313568,13.736546,9.103159,0.772601,0.12144,0.467499,0.656332,0.250105,697.046537,0.825664,0.382818,0.571578,0.361514,0.591501,22.217454,30,32.829036,131.762179,0.2,2,2,5,1,1,3,3,4,1,4,2,3,3,1,1,5,5,1,2.6,Below Average,3,4,4,4,4,4,4,4,3,3,4,5,4,4,3.78,Good,1.18
948,SIN-ANN-0948,0.47483,0.719295,175.764601,19.705223,0.352771,0.165015,0.134822,0.315851,0.769611,1573.141263,0.493787,0.670669,0.254785,0.859293,0.429235,29.850462,320.779075,6.551044,97.900094,36.677952,3,1,4,3,1,1,1,1,1,2,1,1,1,2,5,5,5,5,2.34,Below Average,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1.29,Poor,-1.05
949,SIN-ANN-0949,0.594665,0.294716,2.659021,8.14792,1.041189,0.097775,0.379464,0.524841,0.451014,837.693946,0.734724,0.471324,0.900877,0.170826,0.615573,21.322724,411.533784,10.792744,58.732924,8.06665,2,3,5,1,2,2,2,3,1,4,2,5,4,1,5,5,3,5,2.97,Average,2,4,3,4,3,3,3,3,3,3,5,4,2,3,3.29,Average,0.32
950,SIN-ANN-0950,0.202484,0.718786,66.034105,13.272465,1.249142,0.185588,0.296679,0.324108,0.796617,1502.664213,0.308175,0.55815,0.349553,0.740011,0.158236,22.34464,23.840758,7.858231,43.165428,3.099785,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,2,4,1.85,Poor,4,2,1,2,1,2,2,1,3,2,1,2,2,2,2.06,Below Average,0.21
951,SIN-ANN-0951,0.577619,0.587113,81.062724,18.528439,1.782845,0.197446,0.224757,0.310667,0.720855,1252.965331,0.311468,0.580084,0.262787,0.684456,0.578301,24.163167,366.695184,12.032269,88.660535,0.2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1.83,Poor,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1.39,Poor,-0.44
952,SIN-ANN-0952,0.394733,0.205893,56.940964,5.445333,0.866036,0.104775,0.312436,0.476032,0.650235,1355.902275,0.771029,0.458705,0.591595,0.482954,0.417842,27.961861,423.492159,2,177.97634,0.2,3,3,5,1,1,2,2,2,1,4,2,3,2,2,5,3,5,1,2.64,Below Average,3,4,3,4,4,2,3,4,3,3,3,1,3,4,3.29,Average,0.65
953,SIN-ANN-0953,0.474558,0.824955,108.564463,14.504067,1.324162,0.138904,0.160174,0.308726,0.595098,794.363267,0.505479,0.65395,0.500263,0.367058,0.466883,15.1334,71.436211,5.181968,33.44085,2.136309,3,1,4,1,1,1,1,2,1,2,1,2,3,1,2,5,1,3,1.97,Below Average,2,1,1,2,2,1,1,2,1,2,2,3,3,2,1.5,Below Average,-0.47
954,SIN-ANN-0954,0.913409,0.87473,164.174333,11.371756,1.314402,0.134142,0.100828,0.552196,0.812367,912.833765,0.279336,0.591893,0.477156,0.813452,0.896126,24.514074,311.028848,9.344148,128.382843,22.250771,1,1,5,1,1,1,3,1,1,1,1,2,1,1,5,5,5,5,2.14,Below Average,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1.47,Poor,-0.67
955,SIN-ANN-0955,0.712468,0.634167,120.895086,10.234412,1.412669,0.207687,0.124435,0.288028,0.780804,1253.428985,0.378656,0.641786,0.284476,0.66551,0.679518,22.303719,30,22.006172,134.876447,25.947777,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1.83,Poor,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.49,Poor,-0.34
956,SIN-ANN-0956,0.495689,0.459308,65.058099,10.680909,1.179035,0.141739,0.325316,0.51008,0.505089,785.565918,0.834851,0.238692,0.681222,0.482469,0.533886,27.84702,350.917279,2.894449,111.940554,18.690375,3,1,5,1,1,2,2,2,1,4,4,3,2,2,5,4,5,5,2.77,Average,3,4,3,4,2,2,2,3,4,3,3,4,3,3,3.02,Average,0.25
957,SIN-ANN-0957,0.46194,0.449565,93.538736,12.30916,0.712363,0.103953,0.304749,0.813023,0.576565,510.394343,0.95083,0.329274,0.672642,0.097606,0.354592,29.400549,166.906743,11.975191,73.809243,30.652565,3,2,4,1,1,2,4,2,1,5,3,3,5,2,4,5,4,5,2.97,Average,3,4,5,4,4,3,5,5,4,4,5,3,3,4,4.22,Good,1.25
958,SIN-ANN-0958,0.248829,0.493778,23.946756,10.634577,0.487232,0.139764,0.424434,0.547639,0.457979,1181.131532,0.770411,0.437524,0.80576,0.28987,0.246795,27.118077,306.326873,16.91734,55.520209,6.641228,4,1,5,2,1,2,2,3,1,4,2,4,3,2,5,5,3,5,2.95,Average,5,3,4,4,3,4,3,5,3,4,3,4,3,3,3.63,Good,0.68
959,SIN-ANN-0959,0.104334,0.134578,23.237836,6.668529,0.745762,0.116438,0.6,0.784352,0.280844,312.824639,0.9646,0.285664,0.748469,0.185229,0.095018,14.776271,428.606157,31.002274,114.849883,31.261143,5,4,5,1,1,4,4,4,3,5,3,4,4,1,5,5,5,5,3.75,Good,5,5,4,5,4,5,5,5,4,4,5,5,5,4,4.74,Very Good,0.99
960,SIN-ANN-0960,0.764779,0.633648,94.289874,17.015983,1.856346,0.170863,0.22194,0.3482,0.660429,849.200762,0.347875,0.78,0.370949,0.793927,0.702133,13.664683,83.252097,14.321741,69.982,15.628943,1,1,4,1,1,1,1,2,1,1,1,1,1,1,2,5,4,5,1.79,Poor,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1.26,Poor,-0.53
961,SIN-ANN-0961,0.453652,0.376271,82.455393,7.153121,0.774712,0.085409,0.25309,0.40962,0.37328,699.823261,0.978422,0.579876,0.684293,0.356558,0.461069,10.87858,68.782326,6.919864,41.809736,0,3,2,5,1,2,1,2,3,1,5,1,3,3,1,2,5,2,1,2.45,Below Average,3,3,4,3,4,2,2,5,1,3,3,5,4,3,2.89,Average,0.44
962,SIN-ANN-0962,0.557735,0.362318,56.407196,8.421029,1.025975,0.130456,0.396779,0.597629,0.684963,141.941794,0.734555,0.378093,0.748603,0.292376,0.553222,25.000405,634.227585,22.256165,56.833069,38.271453,2,2,5,1,1,2,3,2,4,4,3,4,3,2,5,5,3,5,2.97,Average,2,4,2,4,4,4,3,3,3,3,4,3,5,2,3.28,Average,0.31
963,SIN-ANN-0963,0.655913,0.498792,111.839769,11.714403,1.665235,0.163466,0.134098,0.245976,0.81992,1209.564645,0.436644,0.580558,0.272053,0.616623,0.624442,17.72681,266.727843,21.611767,133.433188,18.01379,2,1,5,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,2.13,Below Average,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1.19,Poor,-0.94
964,SIN-ANN-0964,0.456855,0.19069,44.883945,9.554512,0.377957,0.076321,0.505654,0.659054,0.701025,462.059045,0.770274,0.461565,0.868732,0.139909,0.468623,28.753359,521.966198,26.571694,97.90758,37.76041,3,3,5,3,2,3,3,1,2,4,2,5,5,2,5,5,5,5,3.46,Average,3,5,4,3,4,5,4,4,3,4,5,3,4,5,3.96,Good,0.5
965,SIN-ANN-0965,0.666945,0.653475,136.07991,9.862473,1.638939,0.132176,0.225039,0.62791,0.723169,350.739209,0.641754,0.669429,0.278286,0.584335,0.68366,33.451807,30,21.845803,104.827816,23.338638,2,1,5,1,1,1,3,1,2,3,1,1,1,2,1,5,5,5,2.21,Below Average,2,2,2,2,2,2,3,2,1,1,3,2,4,2,2.21,Below Average,0
966,SIN-ANN-0966,0.194522,0.16346,70.849558,3.570444,0.341146,0.037673,0.524197,0.873571,0.320594,236.230657,0.886854,0.292574,0.655298,0.165052,0.227088,19.515721,223.409098,10.1102,105.785174,21.850015,5,4,5,3,4,3,5,4,3,5,3,3,4,1,5,5,5,5,4.03,Good,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4.83,Very Good,0.8
967,SIN-ANN-0967,0.544346,0.316304,100.103347,13.403761,1.114579,0.157592,0.225555,0.577971,0.504355,850.439377,0.598611,0.363872,0.503523,0.329903,0.524509,20.517434,340.619472,11.274142,112.428875,38.052971,2,2,4,1,1,1,3,2,1,3,3,2,3,1,5,5,5,5,2.58,Below Average,2,3,2,3,2,3,3,3,2,3,3,3,3,3,2.77,Average,0.19
968,SIN-ANN-0968,0.491734,0.759994,124.180332,16.217545,1.120327,0.189502,0.254737,0.559246,0.791154,1170.477759,0.386718,0.649374,0.476735,0.619944,0.490732,29.407282,448.146254,8.497581,99.317841,0.2,3,1,4,1,1,1,3,1,1,1,1,2,1,2,5,5,5,1,2.11,Below Average,3,1,1,1,2,2,2,1,1,2,1,1,1,1,1.38,Poor,-0.73
969,SIN-ANN-0969,0.517288,0.455619,86.187899,9.852205,1.466886,0.126976,0.30704,0.637318,0.613969,896.487269,0.674933,0.483643,0.784761,0.670354,0.557003,21.325119,48.6941,2,86.613606,10.06152,2,1,5,1,1,2,3,2,1,3,2,4,1,1,1,3,5,5,2.34,Below Average,3,3,2,4,2,3,3,4,3,4,2,2,2,3,3.17,Average,0.83
970,SIN-ANN-0970,0.545626,0.369996,119.412663,13.233806,0.336777,0.120131,0.224827,0.629451,0.435986,472.726347,0.584616,0.710538,0.383805,0.441958,0.557019,24.56327,30,8.241004,57.801184,12.116151,2,2,4,3,1,1,3,3,2,3,1,1,2,1,1,5,3,5,2.41,Below Average,3,3,4,3,4,3,4,3,2,2,4,4,3,1,2.87,Average,0.46
971,SIN-ANN-0971,0.452903,0.445777,91.825564,10.278801,0.829254,0.148132,0.416988,0.628201,0.619852,837.532049,0.55433,0.439601,0.782405,0.333725,0.44964,19.996994,508.256511,10.738657,46.456766,30.785054,3,2,5,1,1,2,3,2,1,3,2,4,3,1,5,5,2,5,2.73,Average,3,3,2,3,3,4,3,3,4,4,3,2,2,4,3.12,Average,0.39
972,SIN-ANN-0972,0.074588,0,56.600031,8.657693,0.768079,0.080257,0.381808,0.765095,0.358648,376.360791,0.796355,0.339806,0.742235,0.360758,0.04043,19.630801,431.45381,17.106006,20,37.929436,5,5,5,1,2,2,4,3,2,4,3,4,3,1,5,5,1,5,3.43,Average,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4.76,Very Good,1.33
973,SIN-ANN-0973,0.15418,0.105178,15.133087,7.888876,0.255807,0.073642,0.468041,0.728528,0.371052,414.905021,0.954048,0.396475,0.794725,0.118933,0.100656,22.789523,215.92585,15.709081,20,28.233641,5,4,5,4,2,3,4,3,2,5,2,4,5,1,5,5,1,5,3.76,Good,5,5,5,4,5,5,4,5,4,5,5,5,5,5,4.73,Very Good,0.97
974,SIN-ANN-0974,0.118068,0.450883,46.261805,18.409186,1.565321,0.117405,0.173698,0.240474,0.629939,845.996049,0.562441,0.461847,0.643617,0.380074,0.062949,25.567664,425.454839,47.768859,38.952662,32.567978,5,1,4,1,1,1,1,2,1,3,2,3,3,2,5,5,2,5,2.57,Below Average,4,2,1,1,3,1,1,2,2,3,4,3,2,2,2.31,Below Average,-0.26
