child_id,spacing_std,baseline_std,local_baseline_drift,avg_slant,avg_size_variation,curve_smoothness,loop_roundness,stroke_continuity,stroke_thickness_consistency,density_distribution,contrast_score,blur_score,ink_density,text_visibility_score,word_detection_ratio,spacing_score,alignment_score,slant_score,size_score,curve_score,loop_score,continuity_score,thickness_score,density_score,contrast_quality_score,blur_quality_score,ink_density_score,text_visibility_quality_score,word_detection_score,overall_score,label,teacher_spacing_rating,teacher_alignment_rating,teacher_size_rating,teacher_slant_rating,teacher_curve_rating,teacher_loop_rating,teacher_stroke_continuity_rating,teacher_legibility_rating,teacher_overall_rating,teacher_overall_label,teacher_vs_system_score_difference
994,0,0.001065,0.001785,0,0,0,0,0.008745,0.004765,0,23.572436,527.039244,28.129945,125.276692,0,4.96871,4.998717,5,4.971582,4.940071,0.971573,1.15219,5,4.957893,1.552878,4.95421,4.949658,5,1.004993,4.539093,Very Good,4,4,5,4,5,3,3,3,5,Very Good,0.461
995,0,0.000737,0,0.022982,0.005593,0.001103,0,0,0,0,27.462864,757.237812,22.603513,109.240455,0,5,4.973128,5,4.946366,4.900142,1.005255,1.131435,5,5,1.528341,4.956366,4.90648,5,0.923268,4.479136,Very Good,5,5,5,5,5,3,4,5,5,Very Good,0.521
996,0,0.000476,0.002378,0,0.001597,0.008143,0,0.009303,0,1.53205,27.30043,573.650649,47.817949,185.245401,0.003,4.974936,4.927494,4.956645,5,5,0.968599,1.007487,4.998264,4.877857,1.576431,4.570446,5,5,0.999845,4.416723,Very Good,4,5,4,5,5,3,4,5,5,Very Good,0.583
997,0,0,0,2.335335,0,0.239311,0.066262,0.916303,0.317631,122.60589,23.576253,496.943696,21.849061,107.874196,0.197,4.964037,5,5,4.92543,1.014924,1.029428,5,4.005764,3.981141,1.029641,5,5,4.968622,1.027219,4.691287,Very Good,4,5,5,5,4,4,5,3,4,Good,-0.691
998,0,0.008259,0.006417,0.000348,0.000178,0,0,0.000713,0,0,25.280801,410.256536,30.396369,133.956199,0,5,5,5,4.996929,5,0.975647,1.159933,4.96829,5,1.970985,5,4.953174,4.987506,0.98606,4.524738,Very Good,5,5,4,5,5,4,3,5,5,Very Good,0.475
999,0,0,0.001575,1.05598,0,0.107213,0.026905,0.387764,0.144798,54.12179,25.371872,458.865842,27.64891,123.017456,0.095,4.943043,4.986499,5,5,3.292483,0.976458,2.731075,4.570631,4.50895,1.534593,5,4.989679,4.919195,1.054978,4.785502,Very Good,5,5,4,5,4,4,3,4,4,Good,-0.786
1000,0,0.000582,0.001484,0.001679,0.00322,0.003143,0,0.007009,0.000549,0.718172,27.65015,743.30326,23.859125,113.885008,0,5,5,5,4.932235,5,0.9841,1.064217,5,5,1.597463,4.984855,4.985503,5,0.97251,4.305489,Very Good,5,4,5,5,4,3,4,4,5,Very Good,0.695
1001,0.001406,0.00294,0.003768,0,0.004544,0.003771,0,0,0,0,28.314318,749.23376,23.259714,112.652811,0,4.989881,5,5,4.914644,5,0.969123,0.89208,4.946555,4.975025,1.594394,4.996104,4.941708,5,0.992047,4.500324,Very Good,4,5,5,5,5,4,3,4,5,Very Good,0.5
1002,0,0,0,0,0,0,0,0,0.002679,0,25.977405,877.422734,23.025044,113.955227,0,5,4.989122,4.954225,4.986817,5,0.983263,1.028842,5,5,1.464104,5,4.946403,5,1.075938,4.507689,Very Good,5,4,5,5,4,3,4,4,5,Very Good,0.492
1003,0,0.001,0,0.020872,0.001305,0,0,0,0,1.555064,28.4777,796.325697,26.429208,118.951193,0.007,5,5,5,4.948713,4.86138,1.020306,0.960783,5,4.848408,2.073161,4.948451,5,4.969739,1.038487,4.590875,Very Good,4,5,5,5,5,3,3,5,5,Very Good,0.409
1004,0,0,0.00298,0.006042,0.002909,0,0.000142,0,0.002894,0.257039,28.831894,668.488151,24.243759,120.112266,0,5,4.928912,5,5,4.960404,0.984858,0.846494,4.941301,5,2.073385,4.916938,4.988376,5,1.022738,4.70906,Very Good,5,5,5,5,5,3,3,4,5,Very Good,0.291
1005,0,0,0,0,0.005304,0.003554,0,0.006772,0.007659,0,23.392748,502.387858,53.047803,184.015383,0,4.990621,4.927732,5,4.979116,5,0.978983,0.83374,4.997192,4.926983,1.435891,3.825421,5,4.952904,0.91143,4.417546,Very Good,5,5,5,5,5,4,4,5,5,Very Good,0.582
1006,0,0.002645,0,0.026873,0,0,0,0,0.00272,0.630988,20.375884,393.538539,46.860847,168.717141,0,5,4.97318,4.971756,4.980668,5,0.947778,1.128265,4.982869,5,1.01401,4.109262,5,4.951176,1.051024,4.445538,Very Good,5,5,5,5,5,4,4,4,5,Very Good,0.554
1007,0.002898,0.004513,0.000521,0.020211,0.002258,0,0,0,0,0.735723,28.267765,617.854987,25.52107,117.431671,0,5,4.927831,4.996192,5,5,1.083467,0.991749,5,5,2.033526,5,4.986471,5,1.02785,4.418524,Very Good,4,5,5,5,5,4,4,4,5,Very Good,0.581
1008,0,0.000996,0.00493,0,0,0.00087,0.005222,0.000442,0,0,31.919081,955.324079,20.330115,107.810624,0,4.998255,4.959602,5,5,4.881533,1.006996,1.039971,5,5,1.952328,4.990941,4.945735,4.978154,1.031729,4.461413,Very Good,5,5,4,5,5,3,4,5,5,Very Good,0.539
1009,0,0.004095,0,0.003732,0,0,0.001807,0,0,1.361836,20.720283,140.926591,76.353372,254.378267,0,5,4.962433,4.90594,4.956367,4.968712,0.934564,0.9567,4.97716,5,1.053728,3.478238,4.999234,4.950129,0.965563,4.537851,Very Good,5,5,5,5,5,4,4,5,4,Good,-0.538
1010,0.004072,0.002952,0,0,0,0.000163,0,0.00314,0,0.575811,21.758159,387.275521,57.439012,209.109914,0.009,4.92999,4.997292,5,5,5,0.993658,0.835989,4.954595,4.98512,0.978447,4.512851,5,5,1.026138,4.519457,Very Good,5,4,5,5,4,3,3,5,5,Very Good,0.481
1011,0,0,0.007231,0,0,0,0.002974,0.004251,0,0.655479,27.589339,518.082301,53.747783,200.833621,0.007,4.994832,5,5,5,5,1.02118,1.183048,5,5,1.51808,4.471428,5,4.958515,0.953072,4.491048,Very Good,5,5,5,5,4,4,3,4,4,Good,-0.491
1012,0.003567,0,0,0.000901,0.004828,0,0.001634,0.005477,0,0,28.165068,750.410929,23.400037,114.509897,0,4.996274,5,5,4.971899,4.981925,0.966227,0.906649,4.987283,5,1.569159,5,5,4.956057,1.021973,4.601524,Very Good,5,5,4,4,5,3,3,4,5,Very Good,0.398
1013,0,0.000708,0.004373,0.031453,0,0.008134,0,0,0.001979,0.924831,29.712684,1150.435027,20.222875,107.321499,0.004,5,5,4.934108,5,4.986359,0.964413,1.003572,4.952935,5,1.983835,4.952357,5,4.989537,1.030753,4.491175,Very Good,5,5,5,5,5,4,3,5,5,Very Good,0.509
1014,0,0.003376,0.003467,0,0.004939,0,0.005988,0,0.000852,0.243529,20.221405,422.74115,43.3148,160.505825,0,4.95966,5,4.960924,5,5,0.874199,1.030855,4.966269,5,0.968547,4.237094,4.998216,4.958398,0.95351,4.520503,Very Good,5,5,5,4,5,3,4,5,5,Very Good,0.479
1015,0,0,0.004352,0.024135,0,0.00034,0,0,0,0,22.190337,276.198207,50.000474,182.340763,0,4.954463,4.971048,5,4.953393,4.979867,0.959893,1.010265,5,4.957486,1.550052,4.131118,5,4.959628,1.015151,4.552259,Very Good,5,4,5,4,5,3,3,4,5,Very Good,0.448
1016,0.001795,0.006197,0.001274,0,0.000955,0.005539,0.003345,0.009627,0.000299,0,27.552903,733.330717,27.179458,121.88558,0.003,4.998501,4.960655,4.986142,5,5,0.912968,1.141254,4.986136,4.980099,2.008679,5,4.972273,4.936571,1.021059,4.255933,Very Good,5,4,5,4,5,3,3,4,5,Very Good,0.744
1017,0,0.002142,0,0.024871,0,0.004651,0,0.004901,0,0.288024,22.355638,619.082925,25.890997,118.756416,0.003,4.961224,4.990643,5,4.946807,5,1.025535,1.007376,5,5,1.021083,5,4.976008,4.926369,0.985444,4.650711,Very Good,4,5,5,5,4,4,4,4,5,Very Good,0.349
1018,0.004891,0.004392,0.000194,0,0.000799,0,0,0.012456,0.005067,0,22.301523,435.431795,50.734582,193.34401,0,5,4.995092,5,4.900379,4.908439,0.956304,1.055151,5,4.987706,1.02486,4.58189,5,5,1.013983,4.742673,Very Good,4,4,5,5,5,3,4,4,5,Very Good,0.257
1019,0,0,0,0,0.003008,0.001712,0.006471,0,0,0.425676,29.901323,1164.821192,20.369004,108.641094,0,5,4.944964,4.999765,5,4.965942,1.035303,0.892157,5,5,2.058035,4.961193,4.983897,5,1.00342,4.585335,Very Good,5,5,5,5,4,4,3,5,5,Very Good,0.415
1020,0.004424,0.000125,0,2.414758,0,0.246547,0.072206,0.924688,0.320708,126.577383,23.410173,483.559895,22.587994,108.422484,0.197,5,4.994547,5,4.945366,0.974622,0.966442,4.873049,4.07866,4.028629,0.982365,5,4.943303,5,1.018021,4.602697,Very Good,4,4,4,5,3,4,5,4,5,Very Good,0.397
1021,0.006648,0.000771,0.001419,1.049252,0,0.093984,0.027609,0.381575,0.142655,54.974226,24.449024,457.916288,27.395664,119.483952,0.094,5,5,4.962124,4.986259,3.292791,0.994406,2.743496,4.579339,4.571519,1.617497,4.9695,4.983867,4.987102,1.009207,4.324323,Very Good,5,5,5,5,5,4,4,4,5,Very Good,0.676
1022,0,0,0,0.946203,0,0.091191,0.037004,0.343409,0.120593,47.569825,20.996483,265.314711,51.914287,185.333666,0.07,4.980707,4.996216,4.979559,5,3.535481,0.929525,2.444834,4.64569,4.574421,1.039712,3.691067,4.959213,4.975709,0.984458,4.171555,Very Good,4,5,5,5,5,3,5,4,5,Very Good,0.828
1023,0,0.008498,0.004488,0.007897,0,0.005875,0.00339,0.013589,0,0,21.766288,611.994607,25.811038,120.056817,0.006,4.990657,5,4.958367,4.983125,5,1.041113,0.93211,5,5,1.043801,5,5,4.983709,1.049735,4.463135,Very Good,5,5,5,5,5,3,3,5,5,Very Good,0.537
1024,0.00044,0,0,0,0.003934,0.007358,0,0.008647,0.003354,1.72534,22.629354,261.386888,50.012252,185.352891,0,4.951313,4.987495,5,5,4.907095,1.016896,0.944084,4.940324,4.993022,1.507365,3.977666,5,4.993744,1.010957,4.472825,Very Good,5,5,4,5,5,3,3,4,5,Very Good,0.527
1025,0,0,0,0.004037,0.000389,0.003913,0.001267,0,0,0,27.802577,741.75278,22.996442,112.945583,0.004,5,4.939487,5,5,4.815708,0.949626,1.03117,5,5,1.615523,5,5,5,0.973765,4.523654,Very Good,5,4,5,5,4,4,4,5,5,Very Good,0.476
1026,0.006108,0.004972,4.3e-05,0,0.001781,0.003929,0.005323,0.002974,0.003489,0,27.080787,737.928032,23.232938,112.688265,0,5,5,4.973212,4.976415,5,0.99643,0.893485,4.991893,5,1.481047,4.990852,5,4.934823,1.004162,4.37393,Very Good,4,4,5,5,5,3,4,5,4,Good,-0.374
1027,0,0.013066,0,0.000116,0.006724,0.000743,0,0.000456,0,0,24.628189,299.306382,60.378582,216.590083,0.001,4.994344,4.995607,5,5,5,1.011578,0.964922,5,5,1.463888,4.529774,5,5,1.065426,4.598771,Very Good,5,5,5,5,5,3,4,4,5,Very Good,0.401
1028,0.001694,0.003379,0,0.011622,0.004845,0.006134,0.004937,0.002541,0.008693,0,26.217091,788.773754,38.748286,152.416967,0.001,5,4.972519,4.983164,5,4.872227,0.962253,0.827035,5,4.94091,1.646871,4.303671,4.987543,4.966128,1.024,4.529915,Very Good,5,5,5,5,5,3,3,4,5,Very Good,0.47
1029,0,0,0.00047,0.000332,0.010687,0,0,0.006648,0,0.443551,32.365035,842.26044,21.137361,107.775209,0.007,4.974733,4.993726,5,4.97876,5,1.036869,0.982898,5,5,2.009018,5,5,5,1.011127,4.600262,Very Good,5,4,5,5,5,4,3,5,5,Very Good,0.4
1030,0.004158,0,0,1.280561,0.002716,0.123925,0.038188,0.446586,0.153856,60.764459,22.992981,337.033677,54.375563,198.676861,0.104,4.927362,5,5,5,2.976565,0.95193,3.008538,4.434324,4.460545,1.028513,4.42516,5,4.943185,0.961483,4.48398,Very Good,4,4,5,5,4,4,4,5,4,Good,-0.484
1031,0,0,0,0.020158,0.004894,0.002732,0,0,6.1e-05,0.851387,21.842221,467.023355,49.673869,179.195246,0,4.9948,5,5,4.964143,4.998342,0.978543,1.087449,4.952185,5,0.957998,4.705153,4.960086,5,1.021168,4.495995,Very Good,5,5,5,5,5,3,3,4,5,Very Good,0.504
1032,0,0.001627,0,0,0,0,0,0,0,0.086534,28.395565,843.853198,25.159006,119.203249,0.001,4.995228,5,4.988927,5,5,1.00399,0.89859,5,5,2.004737,5,5,4.95742,0.953478,4.530887,Very Good,5,5,4,4,5,3,3,5,5,Very Good,0.469
1033,0.003915,0.005889,0,0.033601,0.008563,0,0.001041,0,0.0049,0,21.004505,240.036275,54.7415,193.923177,0.001,4.969693,4.980441,4.958668,5,5,0.960934,1.011589,5,4.976896,1.387416,3.673941,5,4.981361,0.886908,4.637676,Very Good,5,5,5,5,5,3,3,5,5,Very Good,0.362
1034,0,0,0,0.011159,0,0.000751,0,0,0.003428,0,22.164084,398.723858,56.710904,201.174613,0,4.967354,4.983089,4.992082,4.996341,5,0.978895,0.958549,4.984201,5,0.976211,4.541662,5,5,0.936798,4.448923,Very Good,4,5,5,4,5,3,3,4,5,Very Good,0.551
1035,0.000588,0.00164,0,1.402951,0.005004,0.138454,0.041289,0.521028,0.188413,73.582928,22.758171,550.463821,22.71899,113.46226,0.112,5,5,5,5,2.575742,1.061563,3.265527,4.45068,4.428697,0.971328,4.943006,5,5,0.992586,4.632535,Very Good,5,5,5,5,4,4,5,4,5,Very Good,0.367
1036,0,0,0,1.241185,0,0.122299,0.033591,0.460067,0.161146,63.888056,22.222312,305.605982,45.415673,170.741329,0.092,4.886398,4.964471,5,4.934001,2.969837,1.050163,3.051429,4.561378,4.456557,0.957389,3.986638,4.980013,4.97842,0.978491,4.397701,Very Good,5,4,4,5,4,3,4,4,5,Very Good,0.602
1037,0.003469,0.00052,0,0.004804,0.007324,0.00649,0.001133,0,0.004188,0,30.731764,1033.421038,20.725473,106.555697,0,5,5,4.947454,4.976713,4.969439,1.029289,1.001628,4.97699,4.954965,1.958135,4.960749,5,5,0.977715,4.634012,Very Good,5,5,5,4,5,3,4,4,4,Good,-0.634
1038,0.002609,6.9e-05,0.003467,0.002828,0.001351,0,0,0.004821,0.008223,0,20.621326,362.952026,48.612972,175.303019,0,4.925452,5,5,4.952598,4.877849,0.912659,0.990798,4.978585,5,0.942854,3.976056,5,4.926083,1.004228,4.382553,Very Good,3,4,4,5,5,4,3,4,4,Good,-0.383
1039,0,0.006237,0.001339,0.005432,0,0,0.005025,0,0,0.640126,22.805853,532.494697,28.303538,126.464054,0,5,4.991165,5,5,5,0.977675,1.178251,5,5,1.475452,4.9755,5,5,1.03394,4.612269,Very Good,5,5,5,5,5,3,3,4,5,Very Good,0.388
1040,0,0.004533,0.002821,0.00924,0.006122,0.00586,0,0,0,0.131212,25.536306,513.492745,44.167571,166.978171,0.001,4.982163,5,5,5,4.951764,0.961185,1.218473,5,4.983746,1.557119,4.105796,4.948923,5,0.986579,4.540079,Very Good,4,4,5,5,5,4,4,4,5,Very Good,0.46
1041,0.00059,0.00061,0.001801,0.032552,0.007274,0.006428,0,0.000707,0.000423,1.974148,26.528203,926.578163,22.463306,111.424046,0.002,5,4.957672,4.98396,5,4.898702,0.999395,0.929457,4.985886,5,1.610912,4.982299,5,4.97479,0.959952,4.49101,Very Good,5,5,5,5,5,5,3,5,5,Very Good,0.509
1042,0.002986,0,0,0.00947,0.006008,0.006019,0,0.002458,0,0.120117,31.9015,1035.522241,20.97842,107.672544,0.005,4.998113,4.99708,5,4.920018,4.830667,0.948224,1.041404,5,5,1.989576,4.950797,5,4.989533,1.062381,4.40032,Very Good,5,5,5,5,5,4,4,4,5,Very Good,0.6
1043,0.002386,0.000853,0.005204,0.005746,0,0.007248,0,0,0,0.78895,26.083088,650.849385,57.406146,215.23368,0.008,4.954039,4.965464,4.980243,5,5,1.024704,1.220339,5,5,1.469931,4.449983,5,4.967062,1.007607,4.407122,Very Good,5,5,5,5,5,3,3,5,4,Good,-0.407
1044,0,0,0,0.985091,0.003018,0.09749,0.025448,0.367007,0.139161,51.531198,21.028747,272.233194,51.215798,182.531759,0.09,4.978168,4.980302,4.971465,5,3.307161,1.026634,2.452404,4.634594,4.577484,1.073817,3.881574,5,5,0.987911,4.536898,Very Good,4,5,5,5,5,3,4,4,5,Very Good,0.463
1045,0.000438,0.00343,0.002263,1.016292,0.006879,0.092699,0.032415,0.360122,0.129799,50.554417,28.30519,875.643046,20.974611,106.469261,0.066,5,4.982557,5,5,3.527101,1.043745,2.670807,4.603502,4.601909,1.628689,5,5,5,1.018908,4.319071,Very Good,5,4,5,5,3,4,4,4,5,Very Good,0.681
1046,0,0.006507,0,0,0,0,0,0.000807,0,0.634164,22.631123,256.104199,51.263952,184.400047,0,4.997376,5,5,5,4.827356,1.034107,0.829958,4.97453,5,1.431045,3.860316,5,5,1.019309,4.442739,Very Good,4,4,5,5,5,4,4,4,5,Very Good,0.557
1047,0,0.000785,0.002455,0.003609,0,0,0.00747,0,0.002019,0,31.355324,1002.248731,19.931738,106.753151,0.001,5,4.986145,5,5,4.957756,0.949643,0.825929,4.939417,4.978468,2.022645,4.988751,5,4.948559,0.966196,4.521281,Very Good,4,5,5,5,5,3,3,5,5,Very Good,0.479
1048,0,0,0.010171,0.001069,0,0,0,0,0.001223,0,20.493619,444.137046,42.24821,157.497176,0.003,5,4.937991,4.952314,5,5,1.035279,0.955225,5,5,1.088338,4.348404,5,4.946155,0.999984,4.474072,Very Good,5,5,4,4,5,3,4,4,5,Very Good,0.526
1049,0.001735,0.001365,0.003613,0,0.008588,0,0,0.001747,0.001645,0.032485,26.855496,693.876037,51.587382,193.977964,0,5,4.952896,4.962994,5,5,1.019115,1.206075,4.97273,5,1.454773,4.492203,5,5,0.993535,4.611044,Very Good,5,5,5,5,5,4,3,5,5,Very Good,0.389
1050,0.005258,0,0,0,0,0.005608,0,0.004219,0,0.584976,28.384935,836.723179,25.724247,119.258219,0.001,4.994314,5,5,4.994259,4.902355,0.989331,1.109078,5,5,2.028083,4.994272,5,5,0.998526,4.364282,Very Good,4,5,4,5,4,4,4,3,5,Very Good,0.636
1051,0,0.005859,0,1.483942,0.003914,0.145252,0.037019,0.539622,0.192768,74.191844,24.328849,462.42817,25.112911,118.708934,0.123,5,4.952023,5,4.962578,2.538983,1.025352,3.449841,4.430129,4.371214,1.380076,4.993787,5,4.929558,0.968103,4.579127,Very Good,5,5,5,5,4,3,3,4,5,Very Good,0.421
1052,0,0.004229,0,1.276725,0.00012,0.140702,0.026647,0.46906,0.166969,65.020049,28.503723,679.082269,21.473851,108.192296,0.108,4.994896,4.992066,5,4.99765,2.876309,0.957743,3.060191,4.493236,4.444944,1.439799,5,5,4.986715,0.974765,4.690326,Very Good,5,5,5,5,4,4,5,4,5,Very Good,0.31
1053,0,0.010701,0.003636,1.500932,0,0.162836,0.039669,0.592077,0.197027,78.447249,24.358297,474.358356,25.69685,114.785006,0.13,5,5,4.984509,4.99915,2.502559,0.976216,3.454211,4.424372,4.288037,1.318864,4.964094,5,4.914252,1.024695,4.416099,Very Good,4,5,4,4,5,4,5,5,4,Good,-0.416
1054,0,0.004221,0,0,0.004847,0.006334,0,0.002668,0.006895,0.519435,24.082499,545.31863,27.210547,124.619807,0,4.996073,4.938232,5,4.958658,5,1.030341,1.056469,4.939158,4.977831,1.408769,5,5,4.952059,0.935495,4.840057,Very Good,5,4,5,5,5,3,4,4,5,Very Good,0.16
1055,0.002432,0.00192,0.003299,0,0,0,0.00268,0.00206,0,1.413529,25.939706,463.214043,45.685235,173.194214,0.003,4.940767,5,5,4.992172,4.97709,1.035858,1.04468,5,5,1.478881,3.989403,4.958159,5,1.034314,4.452471,Very Good,5,4,5,5,5,4,3,4,5,Very Good,0.548
1056,0,0,0.005371,0,0,0.002593,0,0,0,1.162512,19.996684,123.289836,70.224437,231.235898,0.003,5,4.970105,4.99277,5,5,1.028507,1.132725,5,5,1.021505,2.999316,5,5,0.998712,4.809509,Very Good,5,5,5,4,5,4,3,4,5,Very Good,0.19
1057,0.000192,0.00512,0,0.006104,0.005227,0.002286,0,0.01079,0,1.3885,20.921811,355.05836,50.446548,183.94798,0,5,5,5,4.975184,4.905801,1.033687,0.98789,4.966201,5,1.079048,3.889221,5,4.998364,1.095692,4.597784,Very Good,5,4,5,5,5,3,4,4,5,Very Good,0.402
1058,0.006173,0.001203,0,1.273846,0,0.124993,0.031275,0.461289,0.160566,64.485494,23.232743,554.015633,23.614406,112.220924,0.104,5,4.977926,5,5,2.972473,1.019072,2.915717,4.530372,4.483637,0.991716,4.912849,5,5,0.990009,4.429387,Very Good,5,5,5,5,4,3,4,4,5,Very Good,0.571
1059,0,0,0,0,0,0.007189,0,0,0,1.270919,26.55182,562.793972,40.614283,156.239028,0.015,5,5,5,4.980646,4.88934,1.051809,1.185733,5,5,1.515232,4.143164,5,5,0.961581,4.326394,Very Good,5,5,5,4,5,3,4,5,5,Very Good,0.674
1060,0.004715,0.002688,0,0,0.00029,0.003823,0.008772,0,0,0,28.676973,578.417728,25.977166,125.43548,0,5,5,4.972092,5,4.964272,1.028172,0.996378,5,4.990533,1.988106,4.960151,4.993529,4.946517,1.014916,4.5496,Very Good,5,5,5,5,5,3,3,5,4,Good,-0.55
1061,0,0,0,0.021903,0.003978,0.003314,0,0.00133,0,0,22.967485,508.303103,28.2706,124.421682,0.001,5,4.939729,5,5,4.740863,0.965999,1.149608,4.914665,4.920389,1.445744,5,5,5,0.959335,4.479865,Very Good,5,5,5,5,5,4,4,5,5,Very Good,0.52
1062,0,0,0,0.001496,0,0,0,0.004343,0.004077,0.762855,27.8058,566.089076,47.797832,182.239355,0,4.91694,4.983421,5,4.996029,4.837684,0.993636,0.873265,5,4.954335,1.647208,4.52386,5,5,1.029688,4.464538,Very Good,5,5,5,5,5,4,3,5,5,Very Good,0.535
1063,0.000976,0.001812,0.007293,0,0,0,0,0.003704,0.003778,0,21.979291,180.861022,86.623827,290.316916,0,5,4.969406,5,5,4.942011,1.018144,0.950341,4.917244,5,1.000194,4.005446,5,4.916178,0.925654,4.223228,Very Good,5,5,5,5,5,4,3,5,5,Very Good,0.777
1064,0,0.005494,0.005955,0,0.002938,0,0.009877,0.010442,0,0.345598,21.396059,141.820918,81.143893,270.071166,0.004,4.985361,5,5,5,4.727777,1.030834,1.061786,5,4.974793,1.00017,3.627983,5,4.986734,0.972624,4.342599,Very Good,5,5,4,5,5,3,4,4,5,Very Good,0.657
1065,0,0.00298,0,0.876212,0,0.085831,0.02247,0.328513,0.116647,45.664435,20.606354,252.141264,51.097822,188.879371,0.076,4.972809,5,5,4.996594,3.291351,1.007007,2.545121,4.762829,4.623272,0.98517,3.710395,4.958693,5,0.995291,4.4034,Very Good,5,4,5,5,4,4,4,4,5,Very Good,0.597
1066,0,0,0,0,0,0,0.00256,0.009491,0,0.131372,27.757898,739.973979,22.460286,111.471102,0.004,4.989725,5,4.935768,5,5,1.089559,0.946612,4.983764,4.963507,1.562138,5,4.976809,5,0.990193,4.440484,Very Good,5,4,4,5,5,3,4,5,4,Good,-0.44
1067,0,0.001672,0.002012,0.889825,0.005743,0.087816,0.031187,0.332079,0.117901,46.0503,21.146144,251.113828,53.208149,186.857224,0.073,5,4.998762,4.961766,5,3.626882,1.01858,2.38066,4.721548,4.647649,0.950354,3.760041,4.931739,5,1.015194,4.465917,Very Good,5,4,5,4,4,4,3,5,5,Very Good,0.534
1068,0,0,0,1.475998,0.002439,0.149439,0.033742,0.568898,0.200913,77.786434,22.492936,369.213336,39.420641,151.316151,0.121,4.971849,4.988104,5,4.989758,2.442241,1.030797,3.49018,4.328063,4.431311,0.980691,4.28278,5,5,0.988368,4.334873,Very Good,5,4,4,5,4,4,4,4,5,Very Good,0.665
1069,1e-05,0,0.008225,2.438873,0.002696,0.233846,0.069661,0.892892,0.3158,125.407719,24.237646,504.21947,21.795625,105.742949,0.191,4.968473,5,4.960603,4.937322,1.155836,1.07902,5,3.96715,4.024609,1.055656,5,5,4.974426,1.025727,4.509802,Very Good,5,4,5,5,3,3,5,5,5,Very Good,0.49
1070,0,0,0.007904,1.562231,0.007246,0.155238,0.040285,0.583512,0.200799,79.883976,23.198963,381.593086,44.84249,174.950043,0.129,5,5,5,4.963928,2.324446,1.002277,3.3747,4.312828,4.331255,1.03489,4.567874,5,5,1.011357,4.711663,Very Good,5,5,4,5,4,3,4,4,4,Good,-0.712
1071,0.006325,0.006039,0.009465,0.00557,0.000443,0,0,0,0,0,31.436371,1001.647776,20.670996,107.056241,0.006,4.950128,5,5,4.954709,5,0.940929,1.059424,5,5,2.049382,5,4.941981,5,1.002621,4.497023,Very Good,5,5,5,4,5,4,3,5,5,Very Good,0.503
1072,0,0.005013,0,2.457692,0,0.253537,0.061152,0.923129,0.321844,124.06875,23.556286,494.064106,20.797118,108.110798,0.199,5,4.937973,4.93589,5,0.99974,0.957369,5,3.970316,4.006483,0.913034,5,4.997053,5,1.022988,4.482321,Very Good,5,5,5,4,4,4,5,4,5,Very Good,0.518
1073,0.004331,0.005043,0.001739,0.014754,0.005384,0,0,0.007036,0,0.60079,25.962755,426.483817,30.277024,134.743968,0,4.948151,5,4.982252,4.935212,4.995274,1.042869,1.064694,5,4.942456,2.002644,5,4.996261,4.951735,1.041383,4.494472,Very Good,5,5,5,5,4,4,4,5,5,Very Good,0.506
1074,0.004934,0,0,0.018107,0.006529,0,0,0,0,0,31.623965,992.946434,20.646293,106.302722,0,4.98681,5,4.993624,4.9904,5,1.004371,0.960182,4.912683,4.933205,1.970775,4.986225,5,5,1.01823,4.671715,Very Good,5,5,5,4,5,3,3,5,5,Very Good,0.328
1075,4.4e-05,0.001618,0,0.00933,0.005017,0,0,0.011221,0.003162,0.588132,19.350805,113.564175,70.625848,229.200904,0.004,4.954976,5,4.980076,4.973249,5,1.006639,1.042394,4.997197,5,0.976786,3.076583,5,5,1.005968,4.453898,Very Good,5,5,4,5,5,3,4,4,5,Very Good,0.546
1076,0.004415,0.001376,0,0.018739,0,0,0.000966,0.009563,0.000931,0.324675,27.875304,589.478803,38.582526,150.173026,0.007,4.960049,4.942971,5,4.973362,4.873047,1.022995,0.931996,5,5,1.611651,4.385238,5,4.994898,0.99813,4.419885,Very Good,5,5,5,5,5,4,4,4,5,Very Good,0.58
1077,0.004041,0,0,0.006998,0.003508,0,0.001383,0.000782,0,0,19.941511,124.256467,68.028415,238.026234,0.006,5,5,5,4.945953,5,1.042999,0.854888,5,4.996357,0.931371,2.978502,4.959839,4.935474,0.986183,4.357281,Very Good,4,5,5,5,5,3,3,5,5,Very Good,0.643
1078,0,0.007102,0.001983,0,0,0,0,0.004058,0,0,26.882596,682.171252,52.904659,195.802004,0.002,5,4.978868,5,4.997479,5,0.981094,1.059329,4.974939,5,1.47119,4.483476,5,5,1.000917,4.321748,Very Good,5,4,5,4,5,4,3,4,5,Very Good,0.678
1079,0.002408,0.0107,0,0,0,0.008255,0,0,0.007521,0.962959,30.070843,1149.299617,19.948655,104.780203,0,5,5,4.982265,4.990699,4.983825,0.988671,0.915087,4.946068,5,2.030418,5,4.980995,5,0.992062,4.67364,Very Good,5,5,5,5,5,3,3,4,4,Good,-0.674
1080,0,0,0,0,0,0.003866,0,0,0,0,23.904478,538.336674,27.340661,124.043933,0,4.933108,5,4.942593,4.9404,5,0.961371,0.922868,4.962638,5,1.381781,5,5,4.960215,0.949946,4.497893,Very Good,5,5,5,4,5,3,4,4,5,Very Good,0.502
